name,MMSI,IMO,country
PROFESSOR AZIZALIYEV,423002100,9823821,Azerbaijan
VF TANKER 20,273358390,9645097,Russia
VF TANKER 4,273354450,9640528,Russia
VF TANKER 19,273356390,9645085,Russia
GANJA,423457100,9813565,Azerbaijan
BALT FLOT 15,273393370,9804227,Russia
VF TANKER 3,273353450,9640516,Russia
VF TANKER 22,273333670,9645114,Russia
VF TANKER 18,273357390,9645073,Russia
VF TANKER 14,273350270,9645035,Russia
VF TANKER 2,273352450,9640504,Russia
CONSTR.ZHIVOTOVSKY,273351180,9640580,Russia
VF TANKER 13,273359170,9645023,Russia
LADY LEILA,273340060,9683740,Russia
BALT FLOT 14,273392370,9804215,Russia
VF TANKER 21,273359390,9645102,Russia
VF TANKER 11,273357860,9645009,Russia
VF TANKER 17,273355680,9645061,Russia
LADYMARIA,273374360,9777656,Russia
VF TANKER 8,273358860,9640566,Russia
VF TANKER 12,273358170,9645011,Russia
DMITRY POKROVSKY,273332580,9683726,Russia
VF TANKER 15,273353180,9645047,Russia
BALT FLOT 11,273388150,9804239,Russia
VALENTIN GRUZDEV,273331580,9683714,Russia
VF TANKER 7,273350660,9640554,Russia
LOYALTY,273333570,9655468,Russia
VF TANKER 16,0,9645059,Russia
SVL UNITY,273337080,9655470,Russia
VF TANKER 6,273359560,9640542,Russia
VF TANKER 5,273355450,9640530,Russia
VF TANKER 1,273351450,9640499,Russia
LADY ARIA,273375360,9777670,Russia
HANYU VICTORIA,440370000,9317212,Korea
HARAPAN BARU,533130819,9291171,Malaysia
TRANSKO TAURUS,525104016,9556739,Indonesia
M S G,626224000,9466623,Gabon
SEA LION 1,0,7414781,St Kitts & Nevis
SEA HARMONY,565690000,9394349,Singapore
LG ASPHALT 2,533130658,9826885,Malaysia
NOX,371910000,9038531,Panama
EAGLE 1,457223000,9077006,Mongolia
ALTHEA,538003546,9396309,Marshall Islands
SELENIA,352001092,9286437,Panama
CRUDE PASSION,257898000,9010917,Norway
ZIRCONE,210056000,9010929,Cyprus
MONJASA SPRINTER,256157000,9293325,Malta
AMUR,273394550,8810176,Russia
JS LEKVAR,566725000,9578036,Singapore
AD PRINCESS,354803000,9658422,Panama
GREAT LADY,574820000,9525766,Vietnam
SAI GON SKY,574005660,9420095,Vietnam
JS CAESAR,566517000,9577991,Singapore
JS COUGAR,566785000,9578048,Singapore
BLACKSEA EAGLE,370805000,9495832,Panama
JS JAGUAR,566679000,9578024,Singapore
MA YUE,413334020,9620279,China
JS CHUKAR,249362000,9578000,Malta
VEMAHONESTY,248434000,9448891,Malta
VALME B,0,9438224,Panama
LORENA B,370593000,9438212,Panama
AMALTHIA,538003219,9396294,Marshall Islands
SEAVEN VOYAGER,241575000,9405796,Greece
SAMPATIKI,636015901,9405772,Liberia
YUFENG 6,0,9588718,Hong Kong
BORIS VILKITSKIY,273352860,9000247,Russia
PANDAR,273340490,9000235,Russia
ZHONG FA,354257000,9054573,Panama
DARMIK,271047982,9201774,Turkey
ARGO,273342530,8914855,Russia
YN GWANGYANG,441025000,9841093,Korea
TRADEWIND PASSION,355973000,9483619,Panama
ENJOY,0,9468346,Netherlands
MARGHERITA COSULICH,563059400,9825051,Singapore
KORE,273354270,9637583,Russia
SOUTHERN FALCON,563021700,9414993,Singapore
FENG HAI 9,412470830,9485576,China
HUA HANG HE CHANG,413593850,9856995,China
FORTUNE LADY,352001366,9404572,Panama
SI CHOU ZHI LU,563102900,9562350,Singapore
JALIL MAMMEDGULUZADE,423104100,9297723,Azerbaijan
JIN WANG YOU 17,0,9920502,China
EASTERN QUEST,353603000,9472749,Panama
XING TONG 99,413696210,9596143,China
JINZHOU STAR,374061000,9268552,Panama
YI ZHOU 2,0,9635573,China
DONG CHENG YOU 161,0,9872547,China
HANYU GLORY,525401207,9253454,Indonesia
KHEZER,0,8628169,Azerbaijan
WEN JIN HAO,413216820,8550001,China
NAN LIAN 002,414350120,9859090,China
NAN LIAN 16,413369020,9592161,China
EASTERN PROSPERITY,370675000,9383998,Panama
NILE,563243000,9552745,Singapore
FENG HAI 13,413601000,9536090,China
XIN JIN HAO,0,9859105,China
YN YEOSU,441712000,9805116,Korea
GULF GLOW II,0,9110444,Unknown
SHENG HANG HUA 8,412470820,9485564,China
HUACHEN366,413459050,8662347,China
UNITED VENTURE,0,9523471,Nigeria
HUA JUN YOU 369,0,9868481,China
ASTARA,0,8724858,Azerbaijan
GLOBAL JUNO,0,9084748,Panama
XING HAI CHU YUN 7,0,9635494,China
GOLDSTAR VENUS,441380000,9289881,Korea
AFRICAN ASPHALT,0,7226330,Nigeria
GP B1,0,9184055,Panama
ALIHURAS,0,9118903,Unknown
DOUKATO,0,7382990,Panama
MT REO,525015751,8418916,Indonesia
BAI TONG 11,0,9930234,China
TONG DA HUA 8,0,9877705,China
ANDES,325307000,9411719,Dominica
SUNG 1,0,9111412,Palau
ENERGY RIVER,352001713,9191761,Panama
JS JIANGYIN,440007000,9796028,Korea
JOSEPH WISDOM,354094000,9806732,Panama
GAS ICON,374025000,9109304,Panama
TORERO,565214000,9378773,Singapore
LU TAI 17,0,9863053,China
OVIE,0,8121965,Unknown
EMSGAS,0,8402345,Panama
GAS AMBALAT,525008094,9710804,Indonesia
ANUKET EMERALD,0,9393644,Panama
JIN HAI HU,0,9109677,Hong Kong
FENG HAI 21,413464980,9582582,China
MT KLASOGUN,525008053,9179907,Indonesia
WIDESHINE 3,0,9532056,Hong Kong
FENG HAI 15,413602000,9537680,China
BHUREEMAS,567389000,9547568,Thailand
MARS T,0,8511110,Panama
S M A,518100962,9273002,Cook Islands
POHANG PIONEER,338463000,9809564,United States (USA)
EAGLE ASIA 07,563015500,9687447,Singapore
ATEELA 1,422044800,9548990,Iran
ETNA,0,6128517,Italy
UST ILIMSK,0,7923689,Russia
KHODJAVAND,423103100,9284104,Azerbaijan
DA KUN SHAN,477455600,9567685,Hong Kong
KOLIN 3,0,8406602,Turkey
BITUMEN EXPRESS,0,8014344,St Vincent & Grenadines
EAGLE ASIA 08,565307000,9736509,Singapore
ZHONG YANG 36,0,9915428,China
MU MIAN,413319840,9889734,China
AQUA VITAE,0,7923720,Malta
CONCORD 1,0,8406614,St Kitts & Nevis
YUAN DONG DE JUN,413317130,9918963,China
CLENSTON,538003371,9514494,Marshall Islands
ANUGERAH BERLIAN,0,8507133,Indonesia
ST HARMONY,312760000,9232321,Belize
TRANSKO ANTASENA,525104017,9827607,Indonesia
GLORISEA,477664300,9917402,Hong Kong
XING TONG 56,413219350,9881237,China
UST IZHMA,0,7923718,Russia
MESHEDI AZIZBEYOV,423043100,8416358,Azerbaijan
JIN HAI TONG,0,9109689,Hong Kong
PACIFIC PETRO 02,574002200,9616694,Vietnam
CHANG LONG 79,412473490,9578373,China
DANIA,636021143,9521485,Liberia
JM SUTERA 8,533131066,9846990,Malaysia
AT LUCKY,374740000,9321421,Panama
VANIN,0,8406597,Liberia
LADY ANNA,0,7208601,St Kitts & Nevis
YUN DING 26,413280890,9917969,China
FORTUNE 18,563061200,9508354,Singapore
MT.NEW GLOBAL,525500462,9875599,Indonesia
JAL LAXMI,626062000,9213222,Gabon
BAI YANG 18,413221420,9854260,China
SU RUI 199,414493000,9900174,China
KEUNSUL,0,8418899,Korea
ZHONG RONG CHU YUN 001,0,9635509,China
JAOHAR A,341272000,9438200,St Kitts & Nevis
GAS OPTIMAL,0,8030192,Panama
ONENESS,440633000,9170951,Korea
SL KAMAGONG,548630200,9252890,Philippines
ARAZ,0,8724755,Unknown
GAS NURI ARIZONA,525012038,9113927,Indonesia
NANTONG MINGDE MD048,0,9513593,Denmark
GAS ESCO,636015108,9507752,Liberia
TIGR 1,0,8129618,Russia
AOG EXPLORER,0,9046057,Tanzania
ULLSWATER,356634000,9139945,Panama
NEW HARMONY,0,9208605,Panama
CARIB VISION,0,7636561,Unknown
HATCH,0,9396878,Unknown
LIBRAGAS,0,8111843,Panama
MAREGAS,0,8222214,Panama
HE LIAN YOU 19,0,9890032,China
HE PING ZHI LU,0,9556741,Sri Lanka
APSHERON,0,8404654,Unknown
QING DU 31,412570890,9620102,China
LONG PHU 10,574001900,9203394,Vietnam
AL ZARANDI,403070000,9325958,Saudi Arabia
TAGANROGA,0,8129606,Mongolia
BLACK EAGLE I,671023100,7382976,Togolese Rep
FENG HAI 23,413466780,9594688,China
LEADERSHIP,533130844,9338228,Malaysia
SHENG HANG HUA 5,413470050,9617557,China
TRADEWIND LEGEND,370257000,9503940,Panama
GAS HUSKY,636015107,9507764,Liberia
MT.SULTAN ABDURRAHMA,525700851,9895977,Indonesia
KOLIN 9,271048201,9477177,Turkey
NENG YUAN 8,0,9858967,China
TONG DA HUA 18,413299150,9936977,China
WAN XIN YOU 8,0,9905904,China
FENG FAN 17,412750680,9097551,China
SILVER LEO,370637000,9895329,Panama
HUA JIN 5,0,9859052,China
SIR MICHAEL,0,7414743,Nigeria
LIBERTY,0,8010738,Panama
MENNA,0,7356343,Nigeria
VAGABON,620310000,9149342,Comoros
KRASAK,525008052,9189603,Indonesia
FENG HAI 18,413464380,9563639,China
KYUNG HAE,440305640,9082398,Korea
WAN XIN YOU 18,0,9909601,China
LUKOMORYE,0,7923706,Russia
CASPIAN SPRINTER,273449070,9211896,Russia
JAYNE 1,525014070,9182849,Indonesia
YUAN DONG DE MING,413308180,9918951,China
MT KATOMAS,525008046,9179892,Indonesia
GLO,341178000,9114505,St Kitts & Nevis
TRUGEN,616999482,9200861,Comoros
FENG HAI 17,0,9548988,China
IANTHE,352001780,9554822,Panama
ANDHIKA VIDYANATA,525106001,9823417,Indonesia
NOKBONG 423,0,9465112,Unknown
PETRO CELINE,548250100,9394337,Philippines
ASWINTHA,0,9468566,Unknown
EASTERN NEPTUNE,372095000,9370630,Panama
CUMHURIYET,271050337,9817298,Turkey
YAN HU,0,7238022,China
EAGLE SAKURA,563087100,9863900,Singapore
GAGASAN JOHOR,0,9528897,Malaysia
KEMEPADE,0,7414755,Nigeria
MT KLAWOTONG,525008050,9189598,Indonesia
JIN HAI YANG,0,9109665,Hong Kong
UST LABINSK,0,8025886,Unknown
KANG LONG,0,9277890,Unknown
ARIMBI,525008068,9596234,Indonesia
SAEHAN BAYSTAR,0,8516653,Korea
HUI TONG 19,0,9098828,China
LOI HOPE,441943000,9478080,Korea
XING TONG 89,413695640,9592939,China
ANGEL NO.3,477733100,9555606,Hong Kong
GUO HONG 15,0,9925069,China
MARO,0,8406626,Nigeria
QIAN JIN HAO,413357550,9598543,China
VINOTRA 10,0,9593701,Netherlands
MT.KAKAP,525003175,9504401,Indonesia
JIN HAI WAN,0,9109691,Hong Kong
SILVER SCORPIO,371310000,9867293,Panama
DEL,0,9038103,St Kitts & Nevis
COSIMA PG,232023939,9857822,United Kingdom (UK)
ORIENTAL GLORY,356437000,9902067,Panama
ROSE PG,232010199,9799032,United Kingdom (UK)
CARIBBEAN PEARL,0,8300341,Panama
KAPITAN NIZHNICHENKO,0,7636640,Sierra Leone
JULIA I,0,9182837,Indonesia
BRENTA,0,7531606,St Kitts & Nevis
HUA CHUAN,413279660,9664067,China
MALVA H,770576479,9383089,Uruguay
UST KAN,0,7923691,Unknown
LENKERAN,0,8724846,Azerbaijan
SHEN KAI 2,413381590,8660105,China
NANTONG MINGDE MD047,0,9513581,Denmark
SUN SIRIUS,370170000,9902524,Panama
KING TANK,538009579,9466910,Marshall Islands
LILAC,325946000,9411721,Dominica
WOO JIN,440024000,9922653,Korea
LAYAR SAMUDERA,526062639,9182813,-
MT GARUDA ASIA,525119088,9558816,Indonesia
RONG JIN ZHI LU,563105600,9560986,Singapore
CHALLENGE,0,9388508,Netherlands
HUA HANG HE SHUN,413825408,9677882,China
MARION IGE,0,8024882,Nigeria
KING BAY,538009578,9466532,Marshall Islands
PALLADIY,0,8129620,Mongolia
LIQUID CRYSTAL,0,8905177,Panama
OGUZHAN,0,9362358,Bahamas
MED CANARY,215498000,9544358,Malta
ALEJANDRINA 1,372414000,9377028,Panama
LONG PHU 11,574003440,9296573,Vietnam
NAN LIAN 19,413230950,9896919,China
VENTSPILS,0,8129591,Russia
HUA CHEN 87,0,9858943,China
WOO HYUK,440149000,9814064,Korea
ALI BAYRAMOV,0,8506907,Azerbaijan
VENUSGAS,0,8111855,Liberia
MT KETALING,525008056,9179880,Indonesia
AYANA,0,7613507,Comoros
MT.KAMOJANG,525008064,9504396,Indonesia
FENG CHANG,0,9617569,China
SHUN YUAN 72,413527340,9690121,China
LINDA,377686000,9802774,St Vincent & Grenadines
WU TONG,413290040,9889722,China
HARDT,0,7387017,Equatorial Guinea
MARTEN DEYMANN,0,9468516,Unknown
JEY HOPE,441557000,9465605,Korea
HERON,574001930,9146572,Vietnam
IMAN,0,8406638,Panama
SHENG HANG HUA 3,413313730,9557850,China
BRAD SUN,312794000,9610597,Belize
MARIDIEN,0,7522722,Nigeria
XING LONG ZHOU 172,0,9478509,China
KE JIN HAO,413359620,9611591,China
SHENG RONG 26,0,9904730,China
EASTERN OASIS,372343000,9383986,Panama
VARA,416987659,9115042,Taiwan
VENTURE,0,7321635,Equatorial Guinea
MAAIKE,375779000,9802762,St Vincent & Grenadines
LUCRETIA,0,9161962,Panama
KANG FA 87,0,9625683,China
TANJUNG BUTON,0,8208177,Indonesia
B.PACIFIC,518100282,9697296,Cook Islands
YN BUSAN,441986000,9805300,Korea
ROYAL 79,574004310,9372389,Vietnam
REED IV,511100554,9110432,Palau
VLISSINGEN,0,9263033,Netherlands
LOTSTELLA,477191100,9832121,Hong Kong
SAEHAN WALLABY,352980854,9264879,Panama
WOOJIN EVELYN,440188000,9269594,Korea
SINGAPORE PIONEER,564466000,9478262,Singapore
SAN MIGUEL,352001337,9567764,Panama
COYA,538009404,9524786,Marshall Islands
GOLDEN CYGNUS,563079900,9498080,Singapore
MERCURIUS,266465000,9816531,Sweden
SATURNUS,266464000,9816529,Sweden
LASCAUX,229291000,9405746,Malta
PELICAN FISHER,232038603,9395733,United Kingdom (UK)
WISBY BARBADOS,215460000,9395745,Malta
WARSHIP545,273318510,6720004,Russia
STOLT RINDO,352258000,9314765,Panama
FORTE DE COPACABANA,710000510,9268681,Brazil
FORTE DE SAO MARCOS,710001600,9268679,Brazil
KUN SHUN,413233410,9856476,China
GLOBAL EMERALD,352001105,8982888,Panama
NORMANNA,247758000,9125279,Italy
NQ CALIPSO,245196000,9138408,Netherlands
VENEZIA D,246347000,9150327,Netherlands
TRANS CHEMICA,256549000,9314715,Malta
EAST MED GAS,0,8409630,Panama
CNC RICH,441661000,9279939,Korea
RAYONG CHEMI,441113000,9257125,Korea
BRIDGE,0,8406767,Mongolia
TRANS ADRIATIC,311041700,9263928,Bahamas
ONSAN CHEMI,441840000,9244386,Korea
HELGA ESSBERGER,255806196,9172155,Madeira
VS LARA,229325000,9309148,Malta
IEVOLI SHINE,247326000,9172167,Italy
OSCAR NIEMEYER,710001694,9596820,Brazil
LUCIO COSTA,710029860,9596856,Brazil
DARCY RIBEIRO,710028810,9596832,Brazil
NORDSTRAUM,258152000,9523548,Norway
DIMA,0,9008811,Comoros
DERG,249293000,9393060,Malta
ERNE,249706000,9393072,Malta
LIST,0,7924176,Unknown
STO CAMELLIA,440036000,9230268,Korea
CORAL,0,8324634,St Kitts & Nevis
GOLDEN DREAM,525301763,9255971,Indonesia
PILARGAS,352898794,9441685,Panama
GEM,0,9048469,St Kitts & Nevis
WINCANTON,357800000,9212462,Panama
FERICEK,271046574,9125267,Turkey
ALMAN,620551000,8007195,Comoros
TRAVELLER,0,8026012,St Kitts & Nevis
LIA IEVOLI,247346000,9148582,Italy
GAZ REDSEA,353130000,9264192,Panama
SAVVY,565446000,9328699,Singapore
EVIE PG,229683000,9396359,Malta
GEORGINA PG,235061952,9415741,United Kingdom (UK)
VERONICA PG,235007440,9285328,United Kingdom (UK)
EVER LUCK,667001411,9175107,Sierra Leone
LADY AZEL,511422000,9394466,Palau
ALGOSAR,0,7634288,Canada
CUNO ESSBERGER,255801260,9504190,Madeira
CORAL ESSBERGER,255801270,9504205,Madeira
ROLAND ESSBERGER,255801280,9504217,Madeira
GISELA ESSBERGER,255806151,9147734,Madeira
MIMMO IEVOLI,247253200,9147746,Italy
PGC STRIDENT FORCE,255806149,9205574,Madeira
BIT POWER,244944000,9256432,Netherlands
COLORS,0,9050400,St Kitts & Nevis
JIA HANG,0,9051399,St Kitts & Nevis
ELIZABETH,671294100,9127291,Togolese Rep
ANDIA,511100684,9121699,Palau
TAURUS,273350980,9038969,Russia
HABAS,0,8208426,Turkey
DOMENICO IEVOLI,247355500,9334430,Italy
BTS CAMILLA,563140000,9307437,Singapore
BRAVO,636017775,9305403,Liberia
ALPHA,636017776,9286451,Liberia
RAMYA,352898741,9363182,Panama
MEYA,567526000,9373929,Thailand
ARBOL,374103000,9221803,Panama
SPLENDOUR LEGACY,355413000,9261841,Panama
MIRQAD,677032500,9232967,Tanzania
VH 29,0,8520989,St Kitts & Nevis
GAZ FIDELITY,352525000,9267974,Panama
LINK OCEAN1,352898774,9255969,Panama
SIMPHONY,0,8216681,Unknown
GLOBAL KING 1,372412000,9394727,Panama
ASPHALT EXPRESS,371334000,9394739,Panama
W.BLOSSOM,572571210,9542922,Tuvalu
ETON,511100737,9542910,Palau
THERASIA M,247391800,9466611,Italy
SVYATOY PAVEL,273357270,9035826,Russia
CORAL ANTHELIA,246272000,9625140,Netherlands
SVYATOY PETR,273356270,9035838,Russia
STOLT KIKYO,636010682,9156565,Liberia
STOLT SUISEN,477985800,9156577,Hong Kong
MT HARI AKASH,419001601,9156553,India
ESPERIDES,370781000,9140853,Panama
DOO LA NO.7,440304320,9490076,Korea
ZAABEEL,470743000,9058957,United Arab Emirates (UAE)
WOOLIM DRAGON 7,441588000,9435870,Korea
AGILITY,565743000,9449546,Singapore
CASTILLO DE PAMBRE,229412000,9661857,Malta
AN SHUEN,667001895,9058684,Sierra Leone
BOTHNIA,255806224,9485356,Madeira
KATELINA,236652000,9485368,Gibraltar
PROSPERER 28,0,8213548,Unknown
PACIFICPRINCESS,667001399,8300353,Sierra Leone
OPTIMUS,275525000,9870472,Latvia
CHEM LUCK,563106300,9156541,Singapore
LIBERTY,341980000,9134476,St Kitts & Nevis
CONT,0,9134488,St Kitts & Nevis
BIT REDO,245198000,9439175,Netherlands
ANGEL 18,356414000,9167710,Panama
BAROU,0,8109395,Algeria
JEIL CRYSTAL,440247000,9193587,Korea
POLAR STAR,352898710,9193599,Panama
IVER AMBITION,247276200,9439163,Italy
MANDALA,440150000,9200598,Korea
GEUM GANG,440304000,9200603,Korea
ASPHALT CARRIER,538003932,9293545,Marshall Islands
ASPHALT TRANSPORTER,212442000,9293533,Cyprus
ASPHALT SAILOR,538004988,9263954,Marshall Islands
ASPHALT TERANGA,352001408,9263942,Panama
CORAL ACROPORA,245389000,9601730,Netherlands
CORAL ALICIA,246249000,9601754,Netherlands
CORAL ACTINIA,246122000,9601742,Netherlands
DELFINE,357998000,9542908,Panama
ASIAN GLORY,351128000,9174426,Panama
BIT FORCE,244813000,9256420,Netherlands
FRONA,374020000,9585481,Panama
ANGEL 106,356802000,9141895,Panama
PARAMITA,440145000,9162112,Korea
JEAN,341176000,9119737,St Kitts & Nevis
EPIC BREEZE,215858000,9892808,Malta
NORI,0,9151137,St Kitts & Nevis
CARIBBEAN ENERGY,457289000,9040089,Mongolia
YAROSLAV MUDRYY,273352470,9046576,Russia
BONGO,341932000,9125293,St Kitts & Nevis
PGC PERIKLIS,255802980,9796171,Madeira
PGC PATREAS,255802590,9796169,Madeira
IDUNA,0,9468803,Netherlands
ANTARES,273299020,9046564,Russia
CALLISTO,273215290,9040077,Russia
ECO ALICE,636020070,9892779,Liberia
EPIC BORINQUEN,565507000,9743241,Singapore
EPIC BALUAN,563007400,9748978,Singapore
EPIC BONAIRE,566017000,9743253,Singapore
THERESA ASIA,565452000,9288588,Singapore
THERESA SINGAPORE,565453000,9288590,Singapore
EAGLE ASIA 10,374890000,9794290,Panama
PRISCO ALFA,636021677,9171735,Liberia
KAN WO,477142800,9811074,Hong Kong
ALESSA,525121021,9438262,Indonesia
GURONI,248475000,9438248,Malta
ORIENTAL EOS,636021464,9511234,Liberia
HAI YAN,357237000,9510541,Panama
MONJASA SERVER,636020246,9510577,Liberia
COMPTON,511100766,9510553,Palau
HAI HONG,351721000,9510565,Panama
MONJASA SHAKER,636020734,9510591,Liberia
LETA,271049700,9510589,Turkey
PURITY,357171000,9408358,Panama
MT WEDA PIONEER,525401289,9417476,Indonesia
ORKIM POWER,533048600,9546825,Malaysia
ARABIAN ENERGY,352001565,9417490,Panama
SOMTRANS LNG,0,9822372,Netherlands
BRILJANT,0,9886421,Belgium
SG BAHARI,525119175,9408360,Indonesia
MAYOURY,228084600,9777541,France
GAZ VENEZIA,354262000,9013701,Panama
MAJESTY,563121600,9908566,Singapore
MAESTRO,563120700,9908554,Singapore
YOU SHEN 9,564302000,9425069,Singapore
YOU SHEN 10,564300000,9425057,Singapore
MORES,0,9013696,Marshall Islands
TASCO AMARIT,567463000,9615999,Thailand
IVER BRIGHT,244283000,9616759,Netherlands
IVER BRILLIANT,244308000,9616761,Netherlands
ABSOLUTE,503000162,9869447,Australia
MT BANDIRMA,271049294,9120243,Turkey
HERCULES 8000,215341000,9869459,Malta
PETROPORT,225438000,9240201,Spain
DH DILIGENCY,477326900,9813060,Hong Kong
DH ADMIRAL,352001714,9813034,Panama
DH BLOSSOMING,563170200,9813046,Singapore
SAMC SWAN,477231800,9813058,Hong Kong
MARIANNA 28,525119169,9183570,Indonesia
SIGMAGAS,304413000,9183568,Antigua & Barbuda
SERENITY GAS,352001226,9197727,Panama
BERGSTRAUM,259319000,9108740,Norway
CHRISTINA,259372000,9118496,Norway
EPIC BOLIVAR,564722000,9254264,Singapore
TASCO AMATA,567226000,9279680,Thailand
SC CHONGQING,477950900,9425045,Hong Kong
SC CHENGDU,477779200,9572185,Hong Kong
BLACK SHARK,247288900,9480655,Italy
OXALIS LOTUS,563078700,9838826,Singapore
PHARMONY,357526000,9207845,Panama
AHMADLI,0,8819316,Unknown
ARNAB,352598000,9510618,Panama
GABRIELA,0,8520977,Peru
ARUJA,0,7921875,Djibouti
EAGLE ASIA 12,351243000,9819997,Panama
STOLT ACACIA,0,8512554,Cayman Islands
HAI AN,0,7302328,Vietnam
SHAMAKHY,423061100,8725668,Azerbaijan
WINNING SUPPLY 2,312440000,9291638,Belize
JANANA,470293000,9034236,United Arab Emirates (UAE)
ANGELICA,0,8201507,Bahamas
OCEANVIEW 1,0,8108755,Nigeria
GANG NING,413705550,9857779,China
AGUARA,0,7921887,Tanzania
EAGLE GARNET,563138900,9923657,Singapore
SHATT ALARAB 1,0,8800004,Unknown
REMMEL,0,9438250,Panama
EAGLE LIKA,563077900,9855707,Singapore
SHENG YOU 233,0,9843285,China
MO LI HUA,0,9858929,China
RUI GAO RE QING,413295250,9946611,China
EAGLE ASIA 11,563047100,9808704,Singapore
SEA GULL 9,312540000,9175092,Belize
METALTANQUE VI,0,9268693,Brazil
EAGLE II,677034900,7514074,Tanzania
GAS T,0,7909346,St Kitts & Nevis
ETNA,0,6128517,Italy
CASPER,636013059,9408815,Liberia
CELIA,0,9032264,Cameroon
ARIS I,636013316,9439292,Liberia
AL HODA 1,0,7006405,Unknown
MT DIA,620991000,9557745,Comoros
SIDRA AL KHOR,636017013,9440069,Liberia
SOL,373952000,9397030,Panama
CASTORGAS,0,8024038,Liberia
EYLEN,0,7917575,Malta
NAPHT AL YEMEN 3,0,7351654,Unknown
SANTA CLAUS,0,7122560,Comoros
FORTUNE,626105000,9127710,Gabon
FELIX,636013764,9464182,Liberia
EAGLE SENA,563103300,9886495,Singapore
SOUTHERN THRIVING,574014152,9438236,Vietnam
STARLET,0,9282687,Unknown
DIMITRIS,0,7625627,Mongolia
ORKIM TOPAZ,533132156,9899583,Malaysia
EMILY,645526000,9395719,Mauritius
STRAITS STAR,563143900,9826407,Singapore
RADHE,0,7922295,Nigeria
ANNABELLA,353599000,9250684,Panama
LUCY PG,235153000,9229013,United Kingdom (UK)
PACIFIC TRADER,0,7920431,Panama
MT RAHAMA,657237200,9240196,Nigeria
HUI HANG 828,413232440,9912385,China
VEMADIGNITY,249468000,9395721,Malta
KAISA I,374043000,9038763,Panama
GOLDEN SIRIUS,353007000,9478274,Panama
ECE A,0,7930046,Turkey
GUAPORE I,0,7921899,Togolese Rep
TAIHAI 1,477035600,9799446,Hong Kong
CAVENDISH,511100726,9489120,Palau
BLOSSOM,565833000,9449558,Singapore
HAI LINH 02,574002210,9205598,Vietnam
DING HENG 25,413347470,9594810,China
OOSEA,0,7413000,Sierra Leone
ORKIM SAPPHIRE,533132007,9899571,Malaysia
TAIHAI 3,477112500,9811098,Hong Kong
AL REEFA,0,7413024,Sierra Leone
AL TAWBA,0,8203799,Saudi Arabia
XIN FU STAR,0,7115086,Unknown
SUN QUEEN 1,0,8201492,Panama
ULF,0,9050412,St Kitts & Nevis
ROYAL PRIESTHOOD,0,8116611,Nigeria
VIRGEN DEL CARMEN B,0,9017252,Panama
BARBOSALIMASOBRINHO,710026780,9596844,Brazil
ORKIM PEARL,533132008,9899569,Malaysia
HENRIETTA PG,229729000,9238442,Malta
DAWN 1,354179000,9125281,Panama
ENERGY,0,7721081,Tuvalu
SULPHUR GLOBAL,0,9124938,Panama
ADA EZE,0,5413422,Nigeria
HUA FU YOU 2,413759000,9550060,China
SARA H,371241000,9530527,Panama
DL RUBY,440072080,9403267,Korea
FORTE DE SAO LUIZ,710000260,9204922,Brazil
LLANERO,720984000,8014186,Bolivia
KRONOS,636013315,9439280,Liberia
HONG ZHI 77,413381110,9862281,China
CHEMICAL EXPLORER,353287000,9820427,Panama
SWAN PRIDE,563022600,9806665,Singapore
EPIC SUSUI,566481000,9713612,Singapore
EPIC SUSAK,566478000,9726815,Singapore
NISSI COMMANDER I,457230000,8705333,Mongolia
QUEEN EMATHA,750514000,8716007,Guyana
