lon,lat,speed,timestamp,course,mmsi,source_port,dest_port
116.11922,6.32507,13.2 Knots,2022-09-21 00:59,44.3,533180177,korea,malaysia
104.05112,1.23709,10.7 Knots,2022-09-16 13:05,72.3,574001760,indonesia,BATAM_INDONESIA
128.03847,0.09742,11.1 Knots,2022-09-20 10:15,172.9,525600723,indonesia,indonesia
126.37508,37.04548,0.1 Knots,2022-09-25 00:54,25,538004954,korea,TSN KR
120.24151,22.58197,0.1 Knots,2022-09-25 00:57,131,667001929,taiwan,KAOHSIUNG
134.20323,34.41338,9.7 Knots,2022-08-22 18:49,293.4,525010240,taiwan,china
4.45925,51.89318,-1,2022-09-25 00:55,105,236329000,netherlands,netherlands
120.61480,14.52210,-1,2022-09-10 21:06,351,548058200,philippines,philippines
7.17952,57.93107,10.2 Knots,2022-09-25 00:57,280.1,248886000,norway,norway
-1.83867,57.14550,10.5 Knots,2022-09-24 14:42,22,236401000,united-kingdom,united-kingdom
140.67619,41.76273,0.1 Knots,2022-09-23 17:02,113,431004914,japan,&gt;JP AFG OFF
22.93118,40.61877,0.1 Knots,2022-09-25 00:57,296,249050000,albania,greece
-80.45830,22.07186,7.6 Knots,2022-04-07 10:48,186.7,374118000,cuba,cuba
11.88942,57.69047,-1,2022-09-25 00:56,198,220614000,sweden,sweden
11.43650,58.35450,-1,2022-09-24 22:47,30,220609000,sweden,sweden
0.03603,53.59188,0.3 Knots,2022-09-25 00:57,201,236399000,united-kingdom,united-kingdom
13.29157,-8.73398,-1,2021-07-18 21:01,216,312249000,angola,LUANDA
121.12049,31.71941,12.2 Knots,2022-07-16 08:47,136.5,413307240,china,china
103.93097,1.42966,7.5 Knots,2022-09-14 23:50,79.5,525003456,malaysia,PASIR GUDANG
-71.74731,-32.96656,9.8 Knots,2022-09-05 02:32,209.2,725000795,chile,chile
100.57952,13.55277,12.1 Knots,2022-09-22 19:02,147,567072100,thailand,thailand
115.92477,6.03817,12.9 Knots,2022-09-24 12:18,259.3,356028000,malaysia,malaysia
116.95064,-1.37943,6.4 Knots,2022-08-07 19:07,139,525500760,indonesia,BJM
124.99113,35.52057,12.7 Knots,2022-09-08 17:06,323,441355000,korea,KR OSN
104.01695,1.21052,8.2 Knots,2022-04-10 05:31,85.5,525900985,indonesia,indonesia
116.81710,-1.40711,2.2 Knots,2021-06-01 10:52,---,525100972,indonesia,indonesia
106.93911,-6.05366,-1,2020-10-21 09:43,---,525100438,indonesia,MARUNDA
114.53364,22.08468,4.4 Knots,2021-12-20 15:52,69,574001620,china,taiwan
113.79844,22.29856,9.1 Knots,2022-09-13 04:58,179.5,574002670,vietnam,china
120.93986,25.12635,10.9 Knots,2022-09-24 16:30,35.6,441782000,korea,taiwan
112.73921,-6.88323,8.7 Knots,2022-09-24 20:11,38.2,525007042,indonesia,STAGEN
108.22234,-5.73247,12.1 Knots,2022-08-16 13:07,270.2,525121024,indonesia,ID TSE
104.11917,1.24742,11.5 Knots,2022-09-20 17:15,83.3,574003270,malaysia,HAU GIANG-VIET NAM
56.53240,25.20993,0.1 Knots,2022-09-24 23:58,231,354006000,uae,FUJAIRAH
32.55111,29.86916,9.6 Knots,2021-12-04 17:01,170.8,341496000,somalia,SUAZ
55.11112,25.49796,0.2 Knots,2022-06-16 15:26,---,671384000,uae,Unknown
134.13860,34.43496,11.5 Knots,2022-09-23 17:40,292,431015317,japan,japan
103.55876,1.20854,9.8 Knots,2022-04-27 10:49,281.2,371019000,indonesia,PGBG SG
122.87351,35.07908,9.5 Knots,2022-09-08 11:41,2,412380410,china,china
23.37207,36.95544,9.6 Knots,2022-09-23 04:01,196.4,228437800,turkey,spain
103.81588,1.16545,12.6 Knots,2022-09-25 00:57,64.9,357625000,malaysia,CN NBG
100.88250,13.14765,0.1 Knots,2022-09-01 11:18,---,567026000,thailand,thailand
104.14156,1.25597,11.7 Knots,2022-08-28 12:34,82.7,525007028,malaysia,TG PURA
48.47085,28.99468,0.6 Knots,2022-09-25 00:53,321,447154000,kuwait,MMA OPL
103.79268,1.20479,0.1 Knots,2022-09-24 14:10,160,563038700,singapore,VOPAK SEBAROK
104.10097,1.21933,10.8 Knots,2022-09-24 09:59,100.8,525007017,indonesia,ID TUB
104.02068,1.23473,10.3 Knots,2022-06-14 15:33,91.2,567388000,china,HPH VN
29.77310,59.92703,-1,2022-09-24 22:49,60,273540370,russia,russia
120.90023,14.57718,5.5 Knots,2022-09-23 17:02,252.9,563536000,malaysia,malaysia
139.36095,34.88087,9.1 Knots,2022-09-22 15:16,222.4,372402000,japan,china
56.48747,25.37421,-1,2021-11-25 05:19,200,355668000,uae,Unknown
118.20500,24.06500,11 Knots,2022-09-19 21:04,232,414403130,china,china
103.75278,1.29616,-1,2022-09-24 05:45,---,533130781,singapore,singapore
57.15645,25.63622,10.7 Knots,2022-06-19 08:45,142.7,355260000,uae,ALANG INDIA
115.69931,-8.48200,9.7 Knots,2022-09-20 15:07,49.8,525016500,indonesia,TG.MANGGIS
122.88000,37.02557,12.4 Knots,2022-09-24 20:27,356.9,413203280,china,china
108.50429,-6.33657,8.4 Knots,2022-06-01 11:11,30,525400620,indonesia,indonesia
121.35463,30.64916,8.8 Knots,2022-09-25 00:57,239.8,352978162,china,taiwan
115.51575,-8.52386,0.1 Knots,2022-09-08 02:24,---,525100293,indonesia,TG.MANGGI8
-61.76178,10.59437,12.7 Knots,2022-09-06 05:19,315.4,219150000,guiana,PARAMARIBO
118.76179,38.68064,11.5 Knots,2022-09-24 07:19,92.1,414400990,china,SHANG HAI
-79.55580,8.82062,-1,2021-11-20 04:18,---,373194000,panama,colombia
120.22382,22.29387,12.6 Knots,2021-12-22 14:19,148.6,636019957,japan,taiwan
126.28288,37.03782,9 Knots,2022-09-25 00:57,71.8,413298170,china,korea
140.67195,41.77069,-1,2022-09-21 16:25,18,431301776,japan,&gt;JP HKP OFF
104.14942,1.25960,11.7 Knots,2022-09-20 12:02,83,525023228,malaysia,PEBGB-S'PORE
123.23643,36.65456,9.3 Knots,2022-09-24 16:39,327.1,374164000,japan,YOSU
126.15560,34.03910,15.2 Knots,2022-09-06 21:36,88,566404000,korea,china
56.26776,27.07953,0.3 Knots,2022-02-01 02:22,105,457173000,china,INDIAN OCEAN
138.19318,34.19779,10.9 Knots,2022-09-24 19:30,245.4,353230000,japan,taiwan
100.86920,13.39778,10.7 Knots,2022-09-14 14:38,206.5,567001650,thailand,MAPTAPHUT
72.67696,21.15767,-1,2022-04-19 18:05,269,419177000,india,MAGDALLA
106.02790,-5.20973,11.8 Knots,2020-01-12 16:11,4.1,525004106,indonesia,indonesia
129.15355,34.92474,11.4 Knots,2022-09-24 20:25,217.2,373982000,china,korea
138.46670,34.52093,14.1 Knots,2022-09-24 15:20,266,431661000,japan,&gt;JP HHR OFF
129.29819,35.11905,9.6 Knots,2022-09-23 15:22,213.7,441425000,china,korea
120.33577,31.97526,12.8 Knots,2022-09-10 11:46,46.9,413279550,Unknown,china
122.01360,30.52880,11 Knots,2022-06-30 05:12,266.8,413250580,japan,CN ZHEN JIANG
27.14455,40.45233,-1,2022-09-15 14:26,179,247474200,Unknown,turkey
112.75174,-6.37773,10.7 Knots,2021-11-06 06:49,208.4,525500214,indonesia,indonesia
109.17183,14.66957,8.3 Knots,2022-09-21 17:32,346.2,574478000,Unknown,NAMDINH
109.21965,14.70847,10.9 Knots,2022-09-08 21:37,334.3,413284510,malaysia,CHULAI
118.42540,24.16738,9.9 Knots,2022-09-20 13:04,223.4,413526840,china,CN.FUQING
105.89778,-5.68420,10.2 Knots,2020-11-30 12:24,337.4,525004105,indonesia,indonesia
135.41338,34.52518,0.6 Knots,2022-09-24 23:24,118,352001707,taiwan,JP SAK OFF
126.06741,36.93550,13.5 Knots,2022-09-23 12:07,215.6,441103000,korea,korea
56.47527,25.36423,0.1 Knots,2022-09-25 00:55,---,371569000,uae,uae
123.16265,31.29822,10.6 Knots,2022-09-06 22:40,60,440001000,taiwan,korea
72.67533,21.15764,-1,2020-10-14 07:46,272,419360000,india,RIL GJ1 HAZIRA
129.11131,34.93213,12 Knots,2022-09-15 13:00,197.8,357138000,korea,CN FZG
109.19383,14.64930,7.8 Knots,2022-06-10 18:13,162.1,574003360,vietnam,vietnam
108.91085,-6.25183,11.8 Knots,2022-09-10 07:35,105.8,525008076,indonesia,SEMARANG
133.50937,42.74950,6.1 Knots,2022-09-16 20:40,353.5,273378580,russia,SHIKOTAN
57.32432,25.01529,10.7 Knots,2022-09-24 06:54,124.3,636017026,uae,N.MANGALOR
129.16691,34.93256,14 Knots,2022-09-23 09:15,37.4,352001150,korea,china
56.48080,25.39679,-1,2022-09-25 00:10,280,636016344,uae,uae
109.13803,14.63626,9.3 Knots,2022-08-24 15:04,343.5,574000600,vietnam,NGHI SON
103.87154,1.20526,4.2 Knots,2022-07-13 18:47,230,525015029,malaysia,PEBGC SPORE
120.42257,26.40699,11 Knots,2022-09-14 14:00,44.3,413445680,china,QUAN ZHOU
104.14297,1.27158,11 Knots,2022-09-22 20:09,128.6,533132198,malaysia,malaysia
116.98525,-1.46765,11.1 Knots,2022-09-24 08:24,234,525500863,indonesia,indonesia
103.96120,1.20375,6.2 Knots,2022-09-06 01:34,79.6,525301119,indonesia,BATAM
121.77334,30.27097,9.2 Knots,2022-06-16 00:03,187.4,413374370,china,china
104.13335,1.20643,2.9 Knots,2021-02-13 15:48,---,525100306,indonesia,SAMPIT
109.17480,14.67267,9.5 Knots,2022-09-14 14:50,338.3,574197187,singapore,vietnam
121.02957,31.74638,-1,2022-07-26 22:47,301,414400010,china,china
121.73217,30.20992,-1,2022-09-07 10:40,129,413380880,china,china
133.67903,42.73534,10.9 Knots,2022-09-23 02:22,79.1,273334810,russia,EVENSK
116.94897,-1.36884,6.4 Knots,2022-09-06 18:46,132,525005090,indonesia,ID BANJARMASIN
103.65618,1.18243,7.8 Knots,2022-07-13 23:16,289.5,441662000,korea,singapore
116.82751,-1.31438,8.2 Knots,2022-09-07 00:18,286.1,525115013,indonesia,BALIKPAPAN
105.28979,-5.49709,9.2 Knots,2021-07-08 23:31,198.5,525500684,indonesia,ASIKE
125.46681,34.14505,12.1 Knots,2022-09-06 15:12,122,372340000,japan,korea
109.20992,14.59320,11.5 Knots,2022-09-12 21:36,161.8,574000040,vietnam,vietnam
139.74970,35.51051,3.1 Knots,2022-09-24 23:14,339,636019761,japan,JP KWS OFF
129.16676,34.93381,11.7 Knots,2022-09-09 22:12,226.4,374065000,korea,korea
104.08028,1.25667,10 Knots,2022-07-27 13:34,80.2,567402000,thailand,vietnam
120.00741,31.98142,10.4 Knots,2022-09-17 17:31,305.2,413285750,china,china
117.73623,23.64104,11.8 Knots,2022-09-13 14:08,49,413233740,china,china
54.96525,25.52603,0.1 Knots,2022-09-25 00:54,234,636021985,uae,uae
14.75982,35.89294,6.1 Knots,2022-09-24 16:58,318.2,209003000,malta,MALTA BUNKERING
30.01519,59.91864,10.3 Knots,2022-09-24 02:41,110.7,236629000,lithuania,russia
23.53543,38.02838,-1,2022-09-25 00:56,4,215013000,greece,greece
34.61847,31.83304,0.1 Knots,2022-09-25 00:56,355,212717000,israel,israel
35.00558,32.82099,-1,2022-09-25 00:54,165,210412000,israel,israel
103.95394,1.29354,0.1 Knots,2022-09-25 00:55,336,566386000,singapore,singapore
103.99983,1.29366,0.2 Knots,2022-09-24 23:33,254,566385000,singapore,singapore
23.53523,38.02297,-1,2022-09-25 00:56,27,354198000,greece,greece
33.34346,34.69474,-1,2022-09-25 00:57,44,353657000,greece,cyprus
103.42288,1.24479,7.1 Knots,2022-09-11 11:57,299.3,533132041,malaysia,PORT KLANG
120.07603,22.54746,6.4 Knots,2022-09-08 09:21,244.8,457413000,taiwan,MY PGD
103.52446,1.23696,0.1 Knots,2022-09-01 17:36,---,533132042,malaysia,PTP
103.90892,1.25783,-1,2022-09-25 00:57,---,565081000,singapore,EPB
57.28011,24.83290,9.8 Knots,2022-08-24 13:27,123.4,538008145,uae,FUJ AE
-5.38053,36.17207,-1,2022-09-25 00:57,82,224994000,spain,spain
103.74362,1.18861,0.2 Knots,2022-09-25 00:57,289,565006000,singapore,singapore
56.52287,25.14365,-1,2022-09-25 00:11,232,538009525,uae,FUJAIRAH
104.17490,1.18620,10.4 Knots,2022-08-11 08:26,118.7,525007033,indonesia,indonesia
120.24193,14.38595,8.9 Knots,2019-10-01 12:49,249.1,548763000,philippines,philippines
103.76591,1.26317,5.6 Knots,2022-09-08 09:26,294.2,565685000,singapore,singapore
103.88343,1.22723,8.6 Knots,2022-09-23 04:14,223.7,565709000,singapore,singapore
103.97499,1.30277,0.1 Knots,2022-09-25 00:57,334,566592000,singapore,singapore
103.89231,1.24506,-1,2022-09-24 12:24,58,563765000,singapore,AEHB
-79.57438,8.95744,-1,2021-11-20 04:12,334,354579000,panama,BALBOA PANAMA
103.93250,1.28288,0.4 Knots,2022-09-25 00:57,304,564616000,singapore,ARP
103.97289,1.30053,-1,2022-09-25 00:56,323,566007000,singapore,AEPB
1.52779,51.96100,-1,2022-09-25 00:55,258,255804460,netherlands,united-kingdom
16.76726,56.18875,13.6 Knots,2022-09-25 00:57,201,255805470,sweden,NOK
4.22755,51.28289,-1,2022-09-25 00:53,219,246823000,netherlands,belgium
104.17334,1.32536,4.7 Knots,2022-09-16 03:44,10,565525000,bangladesh,malaysia
-95.28493,29.74653,-1,2022-09-24 14:24,332,538003870,greece,usa
-7.74962,34.61803,11.3 Knots,2022-09-19 01:28,220.2,242294400,morocco,TANTAN
-13.26460,27.89999,8.9 Knots,2022-09-21 02:22,19.6,242147400,spain,morocco
-0.99244,54.71376,0.2 Knots,2022-09-24 09:22,65,259746000,netherlands,united-kingdom
-5.40336,36.17653,0.1 Knots,2022-09-25 00:56,69,249714000,spain,spain
-179.34539,-16.76703,11.1 Knots,2022-09-24 19:48,50.7,565858000,fiji,samoa
-8.80405,43.66815,10.8 Knots,2022-09-20 16:25,127.8,538006497,united-kingdom,spain
29.28965,41.39453,11.1 Knots,2022-09-19 05:58,20.4,538006399,albania,romania
11.87419,57.69149,-1,2022-09-25 00:57,112,265012140,sweden,sweden
-60.09335,-3.33637,9.4 Knots,2022-09-23 10:32,250,710033040,brazil,MANAUS
11.84503,57.69333,-1,2022-09-25 00:56,30,246354000,germany,sweden
18.00344,58.81763,12.2 Knots,2022-09-25 00:57,315,244784000,finland,sweden
28.35954,59.69384,0.4 Knots,2022-09-25 00:52,324,273350170,russia,RU ULU
57.25948,24.75022,8.9 Knots,2022-09-24 09:12,125,677063300,Unknown,somalia
-116.84112,31.79104,6.9 Knots,2021-09-19 14:56,247.6,345140400,mexico,mexico
4.12832,51.96290,10 Knots,2022-09-25 00:57,128,229171000,united-kingdom,netherlands
103.74607,1.18555,-1,2022-09-25 00:52,314,566339000,singapore,AEBA
103.98298,1.29949,0.1 Knots,2022-09-25 00:57,327,566480000,singapore,singapore
109.18747,14.64026,8.8 Knots,2022-09-23 08:49,349.4,574003810,malaysia,PENGERANG_MALAYSIA
126.10276,33.86066,8.8 Knots,2022-09-06 12:43,116.3,636020474,korea,KRYOS
-0.24633,53.72508,-1,2022-09-25 00:25,324,255806320,united-kingdom,IMMINGHAM
7.54283,54.20400,9.2 Knots,2022-09-24 23:17,284,255806329,germany,belgium
103.40640,1.24853,10.7 Knots,2022-07-13 20:12,285.1,620999002,Unknown,singapore
29.47583,40.72267,0.1 Knots,2022-09-25 00:56,318,247079700,turkey,turkey
103.95368,1.29093,-1,2022-09-25 00:55,318,563774000,singapore,AEPB/C
-15.39552,28.13512,0.1 Knots,2022-09-25 00:57,45,248637000,spain,ESLPA
113.79371,22.15149,7.3 Knots,2022-09-23 09:20,161.5,371401000,philippines,japan
32.30073,31.25434,-1,2022-09-25 00:56,300,247104500,greece,egypt
36.47995,45.18919,0.1 Knots,2022-09-18 00:16,164,538007565,china,russia
151.18586,-33.83988,-1,2022-09-25 00:57,343,311000481,australia,SYDNEY
144.91020,-37.89037,0.1 Knots,2022-09-25 00:55,297,311000480,australia,GEELONG
103.79774,1.22759,-1,2022-09-25 00:57,320,565121000,singapore,AWPB
103.98726,1.29445,-1,2022-09-25 00:46,300,565122000,singapore,singapore
5.16428,58.70977,13.7 Knots,2022-09-25 00:57,191,563101700,norway,portugal
-9.87121,39.72405,8.4 Knots,2022-09-24 19:44,5,563090100,portugal,belgium
-0.07888,49.49426,-1,2022-09-25 00:57,59,248976000,united-kingdom,france
7.98332,57.80871,12.6 Knots,2022-09-25 00:57,240.8,636015105,norway,united-kingdom
8.41152,40.91295,11.8 Knots,2022-09-15 22:11,189,636015106,italy,italy
31.20284,-29.93009,13 Knots,2021-09-02 10:55,182.7,355840000,angola,angola
-8.94035,35.58707,13.2 Knots,2022-09-24 12:30,262.1,538003359,spain,US LAKECHARLES
103.64828,1.18905,8.7 Knots,2022-09-23 17:16,275,574004460,malaysia,bangladesh
118.00176,38.76103,11.8 Knots,2022-09-24 06:43,270.1,356600000,korea,KR TSN
103.41349,1.24337,10.4 Knots,2022-09-23 01:43,308.4,565870000,singapore,oman
18.70721,54.39636,-1,2022-09-25 00:56,252,538005799,norway,poland
-1.48690,45.60925,9.5 Knots,2022-09-24 09:23,174.2,563716000,netherlands,FR AMS
4.25329,51.26362,1.1 Knots,2022-09-25 00:57,62,256925000,norway,belgium
103.61688,1.19375,11.7 Knots,2022-09-20 17:14,282.7,374775000,malaysia,malaysia
-0.06818,49.49565,-1,2022-09-25 00:57,63,248102000,france,FOR ORDERS
114.10547,22.32742,-1,2022-09-25 00:57,121,477658800,hong-kong,hong-kong
103.74563,1.19874,-1,2022-09-25 00:53,278,563302000,singapore,ARP
129.18823,34.87241,12.9 Knots,2022-09-24 05:42,229.2,374380000,china,china
-1.33247,50.84183,-1,2022-09-24 22:12,320,538006288,france,united-kingdom
103.69664,1.15797,13.9 Knots,2022-09-15 22:41,291.7,538006211,malaysia,IN HAL
173.23281,-40.32044,13.2 Knots,2022-09-08 06:24,326.3,352712000,new-zealand,Unknown
146.91509,-39.15016,11.3 Knots,2022-09-22 09:42,56.5,372417000,new-zealand,NA
112.45817,-6.68821,12.4 Knots,2022-09-08 21:48,301.2,525401107,indonesia,indonesia
54.94422,-20.39921,13.9 Knots,2021-11-09 17:31,332.3,565687000,kenya,FOR ORDERS
104.06982,1.24668,12.2 Knots,2022-09-24 14:22,77.4,565841000,philippines,russia
3.39272,51.79500,0.4 Knots,2022-09-25 00:54,270,249810000,netherlands,SHOUWENBANK ANCHOR
103.60154,1.19966,11.5 Knots,2022-07-07 14:34,283.3,441887000,china,SG-ASSPU
125.63096,36.91602,13.2 Knots,2022-09-22 23:32,281.6,357149000,korea,CN DYN
120.29082,22.29436,12.7 Knots,2022-09-20 12:11,140.3,352898732,taiwan,japan
120.11121,22.90573,8.6 Knots,2022-09-04 09:22,306.6,667001570,taiwan,AVOID FROM THYPOON
104.18604,1.32881,-1,2022-09-24 12:20,89,356292000,china,MY PGG EPBG B
129.17055,34.91103,8.6 Knots,2022-09-19 13:00,69.1,373032000,singapore,china
104.06700,1.23943,12.7 Knots,2022-09-03 05:08,84.9,525009331,taiwan,indonesia
138.36078,34.31566,11.8 Knots,2022-09-20 23:32,240.5,372735000,taiwan,korea
-61.75846,12.07563,-1,2022-09-18 14:11,270,371946000,,ST.GEORGE GRENADA
26.73575,35.22239,10 Knots,2022-09-25 00:51,301.1,636016188,greece,CYLCA-&gt;LACONIC BAY
8.70576,53.87621,-1,2022-09-25 00:54,144,211280810,germany,DECUX
114.21664,22.30895,-1,2022-09-24 15:44,---,357078000,hong-kong,hong-kong
103.47942,1.22664,10.8 Knots,2022-09-24 09:51,282.8,533130782,malaysia,malaysia
103.94902,1.29219,-1,2022-09-25 00:54,---,566709000,singapore,AEPBC
103.74943,1.18971,-1,2022-09-25 00:57,307,566601000,singapore,AWPB
103.68480,1.23528,0.2 Knots,2022-09-24 17:29,225,566686000,singapore,singapore
103.99040,1.28715,2.5 Knots,2022-09-25 00:57,341,566210000,singapore,singapore
103.68576,1.23628,-1,2022-09-24 18:40,225,566449000,singapore,singapore
103.97111,1.29254,-1,2022-09-25 00:57,313,566392000,singapore,singapore
103.56965,1.16982,11.1 Knots,2022-09-22 20:05,259.9,563037800,singapore,indonesia
103.68138,1.30236,0.2 Knots,2022-09-14 07:51,83,563037700,singapore,singapore
4.97566,43.30663,9.2 Knots,2022-09-24 16:40,171.1,271040601,france,romania
112.74022,-6.85823,7.2 Knots,2022-09-06 10:03,355,525200930,indonesia,ID_MERAK
104.04288,1.23895,12.3 Knots,2022-09-21 20:57,83.5,525200748,malaysia,indonesia
-18.71003,17.87775,8.1 Knots,2022-07-06 22:49,180.3,352001474,united-kingdom,FALMOUTH
29.47362,40.71801,-1,2022-09-25 00:54,126,352001207,united-kingdom,turkey
36.69217,45.38317,0.1 Knots,2022-09-17 19:44,170,271046920,turkey,russia
103.79344,1.21086,-1,2022-09-25 00:55,---,563038000,singapore,PST-1B
29.29766,40.85361,-1,2021-10-04 12:48,---,457268000,Unknown,turkey
35.56493,36.10458,6.8 Knots,2022-09-20 20:42,184.1,631010064,turkey,lebanon
103.74852,1.29221,2.2 Knots,2022-09-12 06:27,---,565744000,singapore,ASL SHIPYRD
103.96447,1.26939,8.3 Knots,2022-09-25 00:57,95.9,565358000,singapore,singapore
109.19537,14.61266,6.4 Knots,2021-10-28 04:02,338.6,574001690,vietnam,HIGH SEA
-89.97599,29.87223,11.5 Knots,2022-09-06 08:59,190,215472000,usa,usa
-5.41406,36.02597,8.8 Knots,2022-09-25 00:56,221,271049458,spain,united-kingdom
-5.40629,36.11683,0.2 Knots,2022-09-25 00:57,314,255707000,spain,ALGECIRAS
103.75252,1.19313,-1,2022-09-24 23:15,232,563079600,singapore,singapore
103.77556,1.25152,9.7 Knots,2022-09-22 18:01,317.6,567067800,thailand,PEBG"C"SINGAPORE
28.77423,40.80870,0.5 Knots,2022-09-25 00:57,32,630001008,turkey,ROMANIA
48.83928,29.54064,3 Knots,2022-09-25 00:51,316,636017209,pakistan,BASRAH
103.96813,1.29750,-1,2022-09-25 00:57,347,565124000,singapore,singapore
126.09618,36.90868,11.1 Knots,2022-09-25 00:57,24,574004140,korea,korea
136.69858,35.00058,-1,2021-06-23 13:58,147,431015687,japan,japan
-15.26305,27.56713,13.3 Knots,2022-08-17 03:08,178.7,248167000,spain,nigeria
105.16902,-6.29678,11.4 Knots,2022-02-06 06:39,138.3,525114048,indonesia,TLK SEMANGKA
103.97894,1.30045,-1,2022-09-25 00:56,315,564334000,singapore,singapore
103.98977,1.29600,0.2 Knots,2022-09-25 00:53,210,563603000,singapore,singapore
33.07844,34.67785,-1,2022-09-25 00:56,285,209048000,israel,LMS\CY
114.49627,22.35210,10 Knots,2022-09-23 19:52,29,370421000,hong-kong,china
104.09795,1.24945,11.1 Knots,2022-09-12 05:08,81,564174000,singapore,indonesia
122.85854,36.94269,12.7 Knots,2022-09-09 06:45,359.9,413313180,Unknown,china
104.17174,1.32286,4.6 Knots,2022-09-16 23:13,30,636015104,japan,OPL
120.30299,26.55898,12.8 Knots,2022-09-18 16:41,273.7,413231710,china,china
103.68662,1.29748,-1,2022-09-25 00:36,81,566172000,singapore,singapore
140.90879,41.68279,16.2 Knots,2022-09-25 00:57,105.6,431003094,japan,JP TMK SECTION4 OFF
114.38520,22.30950,7.6 Knots,2022-04-07 07:56,55.5,413473430,china,china
---,---,-1,,---,224932000,Unknown,Unknown
138.44331,34.55047,12.7 Knots,2022-09-24 08:39,270.7,431019136,japan,&gt;JP SBK OFF
129.18600,34.94821,14.1 Knots,2022-09-23 15:58,41.7,374850000,japan,KR_YOS
119.93392,32.05961,11.5 Knots,2022-09-10 00:53,337.5,413346120,Unknown,WU HU
122.24620,29.92960,0.1 Knots,2020-10-24 06:55,---,413451450,china,china
124.39181,37.34996,15 Knots,2022-09-12 11:29,298.1,355294000,korea,CN DYN
122.19020,29.94843,-1,2020-10-24 13:18,---,413451460,china,china
103.48916,1.22284,12 Knots,2022-09-23 05:34,286.1,538009668,singapore,malaysia
18.11187,-34.39132,12.8 Knots,2022-01-10 10:26,321.1,374409000,angola,FOR ORDERS
116.94225,-1.33470,0.1 Knots,2022-08-29 16:58,---,525101689,indonesia,BALIKPAPAN
121.60627,40.00411,-1,2020-05-26 15:55,---,413450390,china,china
117.74254,23.66544,9.8 Knots,2022-08-28 16:41,48.1,413474690,china,NING BO
120.96461,26.05100,14 Knots,2022-09-14 08:47,42.1,352939000,japan,JP TXD AS / E
120.35635,31.98920,13.3 Knots,2022-09-18 08:42,55.2,413266920,china,korea
54.97214,-20.37087,12.9 Knots,2022-09-06 11:36,335.7,357102000,reunion,FOR ORDERS
129.15977,34.95839,11.8 Knots,2022-09-21 04:01,67,352001627,Unknown,Unknown
116.97760,-1.32565,1.7 Knots,2022-09-25 00:49,274,525121005,indonesia,BALIKPAPAN
-82.83610,27.60667,10.4 Knots,2022-09-14 16:03,265.3,636017922,usa,costa-rica
114.44407,22.29228,7 Knots,2022-05-14 11:21,33.5,413473420,china,china
103.68355,1.19793,-1,2022-09-25 00:34,282,413319660,singapore,PWBGA_SGP
118.46072,23.71685,12.3 Knots,2022-09-04 11:15,50.6,352605000,philippines,japan
103.30953,1.18129,8.8 Knots,2022-06-29 18:41,277.1,525009332,indonesia,ID SEKONG
121.05557,31.76146,13.9 Knots,2022-06-19 02:14,117.1,413380340,china,china
120.93482,25.16682,11.1 Knots,2022-09-21 03:16,1.7,352001272,taiwan,korea
103.47570,1.22222,10.1 Knots,2022-09-21 20:56,288.2,574001880,malaysia,NIPAH IND
56.47636,25.15786,0.1 Knots,2022-09-25 00:57,8,565880000,uae,uae
135.11971,34.12354,3.6 Knots,2022-09-24 22:24,128,431019168,japan,JP WAK OFF
113.78876,22.15134,12.5 Knots,2022-08-28 10:26,158.6,356990000,japan,japan
103.75402,1.29608,-1,2022-09-25 00:56,162,371603000,vietnam,singapore
103.71596,1.29371,0.2 Knots,2022-09-24 20:57,281,538008844,singapore,singapore
134.45983,34.78560,0.7 Knots,2022-09-21 00:30,157,431015914,japan,japan
122.24426,29.92375,0.1 Knots,2021-09-03 06:24,---,413450380,Unknown,AO SHAN
13.62634,36.68580,10.6 Knots,2022-09-23 08:57,288.7,256180000,turkey,tunisia
122.24199,29.91976,0.2 Knots,2021-09-03 06:23,---,413474710,china,ZHOU SHAN
126.06511,36.83716,13.9 Knots,2022-09-22 00:58,236.2,441409000,korea,china
117.00835,-1.43743,6.5 Knots,2022-05-03 20:41,129.9,525301910,Unknown,indonesia
122.85691,35.61901,11.8 Knots,2022-08-14 20:32,359.4,413443660,china,DALIAN
125.96263,36.80243,15.4 Knots,2022-09-25 00:40,221,352001081,korea,taiwan
17.89767,-33.55239,11.5 Knots,2022-03-16 20:22,297.8,538003997,namibia,LUDERITZ
103.41843,1.24383,11.1 Knots,2022-09-20 22:00,288.4,538003218,france,malaysia
120.42762,32.02472,14.6 Knots,2022-09-16 06:40,70.9,413313910,china,china
119.85810,22.45725,13 Knots,2022-09-20 16:19,245.6,356935000,taiwan,thailand
120.38437,32.00553,11.7 Knots,2022-09-24 06:00,55.9,412212220,china,DONGHUOSHAN
109.19187,14.64083,8.5 Knots,2022-09-22 18:25,343,574003930,vietnam,vietnam
120.27040,31.94441,12.1 Knots,2022-09-02 08:56,60.3,413313000,china,WENZHUO
104.88932,-5.99262,5.5 Knots,2021-04-26 05:39,86.9,525017008,indonesia,PULAUBAAI
-59.94657,-3.17360,-1,2022-09-25 00:46,209,710003613,brazil,brazil
138.55208,34.57378,13.4 Knots,2022-09-20 15:27,299.9,431019191,japan,JP NGO  B-4
121.53442,31.40679,10.4 Knots,2022-09-22 17:23,119.2,413376420,china,china
