lon,lat,speed,timestamp,course,mmsi,source_port,dest_port
29.12787,44.13952,7.9 Knots,2022-09-18 06:05,54.4,620222000,ukraine,IZMAIL
131.91679,43.10923,-1,2022-09-25 02:03,---,273422100,russia,russia
109.15427,14.62261,4.9 Knots,2022-02-27 07:26,335.1,574012532,vietnam,DUNGQUAT
120.28889,22.59797,-1,2022-09-25 02:06,148,416022000,taiwan,taiwan
26.38865,33.87301,5.4 Knots,2022-09-11 04:32,86.6,620980000,greece,TRIPOLI
120.48875,24.23413,0.1 Knots,2021-05-28 07:58,202,416053000,taiwan,taiwan
71.03578,20.58601,-1,2022-04-19 18:07,249,374147000,uae,KFK
27.97822,40.98188,1.3 Knots,2022-09-24 20:43,31,271002603,turkey,M.EREGLI
103.90313,1.09627,-1,2022-09-25 02:07,---,525016675,singapore,indonesia
23.57763,37.96040,-1,2022-09-25 02:07,---,241634000,greece,greece
31.58380,46.63220,0.4 Knots,2022-02-01 09:55,341,677081200,ukraine,ukraine
28.45362,36.43273,8.7 Knots,2022-09-25 02:07,109.5,271007393,turkey,turkey
29.83290,59.95534,7.4 Knots,2022-08-19 11:45,111.4,273351240,russia,ST.PETERSBURG
-71.62190,-33.03470,1.9 Knots,2022-08-11 16:47,240,725001506,chile,chile
24.51818,37.14192,-1,2022-09-25 01:50,5,241216000,greece,greece
26.45120,38.82010,9.9 Knots,2022-09-24 21:56,38.1,240493000,greece,greece
17.13505,39.08567,-1,2022-09-16 02:03,---,247450000,italy,italy
116.96282,-1.37121,7.8 Knots,2022-09-12 13:20,139.3,525016600,indonesia,indonesia
116.92000,-1.30764,4.9 Knots,2022-06-25 15:41,266.3,525200402,indonesia,BALIKPAPAN
121.43979,30.75628,4.9 Knots,2022-09-17 17:53,24,413417970,china,CAO  JING
108.65702,-6.36575,6.7 Knots,2022-05-27 10:44,124.3,525119034,indonesia,indonesia
113.79629,22.29915,6.1 Knots,2022-08-11 00:38,202,413461580,china,japan
114.44851,22.32164,9.3 Knots,2022-04-26 21:25,13.8,413405410,china,china
125.82668,36.15286,10.3 Knots,2022-09-18 05:34,187,440555000,korea,korea
109.18230,14.61737,7.8 Knots,2022-08-28 17:04,161.1,574002750,vietnam,VRO
109.16784,14.67452,8 Knots,2020-08-22 10:24,345.4,574012709,vietnam,Unknown
-75.51086,10.36175,-1,2022-05-23 15:29,---,750241000,Unknown,colombia
109.19089,14.64760,7.5 Knots,2022-05-08 23:25,338.7,574012084,vietnam,vietnam
111.90492,-4.17702,10.7 Knots,2020-02-19 19:24,105.5,510436000,malaysia,malaysia
120.45227,-8.28361,0.2 Knots,2022-08-23 01:14,354,525201572,indonesia,REO
104.13520,1.20196,8.2 Knots,2021-03-10 14:27,112.1,525024028,indonesia,indonesia
122.44513,30.97787,-1,2022-09-07 16:03,250,412431790,china,china
120.75380,14.48925,7.3 Knots,2021-09-27 08:40,229,548313000,philippines,BATANGAS
116.90729,-1.36218,5.9 Knots,2022-09-04 10:44,239.1,525021119,indonesia,SIRING LAUT
100.59690,13.38652,6.7 Knots,2022-08-02 15:08,160.9,567511000,thailand,thailand
134.79016,34.72138,0.1 Knots,2022-09-25 02:06,318,431014789,japan,&gt;JP HHR OFF
129.22300,35.09005,13.6 Knots,2022-09-23 05:09,35,440115000,korea,korea
100.57630,13.56910,10.3 Knots,2022-09-24 07:14,204.6,567069300,thailand,thailand
114.60043,22.23582,7.3 Knots,2022-09-18 18:46,244.1,412470190,china,BASUO
134.14220,34.43488,11.8 Knots,2022-09-09 05:30,293.8,431014494,japan,JP OTK OFF
100.53355,13.64054,0.1 Knots,2022-09-15 17:14,349,567002140,thailand,thailand
109.16651,14.66486,8.9 Knots,2022-09-17 15:24,344.7,574012678,vietnam,vietnam
126.52793,33.53232,0.3 Knots,2022-09-11 02:27,54,440130300,korea,JEJU
140.66327,41.23108,12.4 Knots,2022-09-20 11:44,301.6,431100272,japan,&gt;JP KNM JC OFF
100.58195,13.69832,11.8 Knots,2022-09-22 07:57,121,567002200,thailand,thailand
108.24122,16.10720,0.1 Knots,2022-04-18 02:17,---,574012717,vietnam,vietnam
120.27886,31.94759,11.2 Knots,2022-09-02 06:54,61.9,413458960,china,china
107.98646,-5.71683,8.3 Knots,2022-08-16 12:00,262.5,525003095,indonesia,BENGKULU
-61.79924,10.29458,8 Knots,2021-02-06 07:06,267.7,750000042,guyana,GEORGETOWN
129.12394,34.97086,10.9 Knots,2022-09-24 10:54,220.2,440335630,korea,korea
109.17955,14.63595,8.7 Knots,2022-09-21 23:11,166.2,574000140,vietnam,DANANG
103.68144,1.22128,7.9 Knots,2022-09-22 22:48,233.4,574001120,singapore,singapore
123.91033,38.16876,9.8 Knots,2016-10-18 16:51,241.6,445078000,Unknown,Unknown
119.98560,31.99704,6.4 Knots,2022-09-22 19:58,310.4,413370930,china,china
116.94088,-1.31383,5.7 Knots,2022-08-05 18:02,68.2,525007119,indonesia,BALIKPAPAN
72.86523,18.95309,-1,2022-04-03 21:57,---,419022500,india,COCHIN
133.92407,42.79709,7 Knots,2022-08-08 13:40,65.5,273447380,russia,UST KAMCHATSK
128.60474,34.90363,-1,2021-06-23 08:47,193,440107760,korea,korea
138.45928,34.56732,13.4 Knots,2022-09-24 11:58,268,431862000,japan,JP NGO OFF
100.58012,13.57837,0.1 Knots,2022-09-18 11:44,149,567072600,Unknown,thailand
100.54136,13.62775,12.7 Knots,2022-09-24 02:51,139,567066300,thailand,thailand
125.74933,35.71367,11.9 Knots,2022-09-22 18:16,186,440148840,korea,korea
114.48080,22.31891,8.3 Knots,2022-09-24 16:14,16.8,413496390,china,HUI ZH0U
140.10070,35.55580,2.3 Knots,2022-09-24 22:46,33,432925000,japan,&gt;JP CHB  XX
100.55014,13.61805,12.3 Knots,2022-09-25 01:05,125,567001670,thailand,thailand
102.81472,11.27862,8.5 Knots,2022-08-12 13:46,133.5,567070800,thailand,VIETNAM
104.98689,-6.09764,9.3 Knots,2021-04-19 10:06,105.1,525119035,indonesia,ID P BAAI
109.17375,14.63567,9.3 Knots,2022-07-31 19:35,343.4,574012531,vietnam,DN
134.44845,34.32302,13.2 Knots,2022-09-16 22:37,292.7,431401961,japan,&gt;JP KNM YR OFF
126.17563,36.90481,8.1 Knots,2022-09-23 13:59,224.7,440124410,korea,korea
109.17740,14.61222,6.4 Knots,2021-07-21 05:37,341.6,574012693,vietnam,&gt;]III[\
120.28917,14.46824,7.8 Knots,2019-11-22 03:18,155.6,548097500,philippines,KEPPEL
100.54587,13.67255,-1,2022-09-24 21:50,230,567066600,malaysia,thailand
109.19125,14.66003,8.8 Knots,2022-09-21 02:26,340.6,574000150,vietnam,DUNG QUAT
132.49915,42.75257,7.3 Knots,2022-09-25 02:08,113.5,273330720,russia,russia
126.41208,37.01911,-1,2022-09-25 02:08,291,440365000,korea,korea
129.08535,35.09385,6.5 Knots,2022-04-04 09:24,94,511100658,korea,korea
120.30081,22.58444,-1,2022-09-25 02:08,50,416005452,taiwan,taiwan
125.92777,36.73978,9.5 Knots,2022-09-24 18:02,214.4,440059890,korea,korea
103.64611,1.18160,6.7 Knots,2022-05-12 10:21,286.8,667040600,Unknown,singapore
120.10135,22.91612,0.1 Knots,2021-10-20 21:11,1,667001575,taiwan,Unknown
103.68149,1.18415,7.2 Knots,2021-09-06 17:10,291.6,564376000,singapore,Unknown
120.30078,22.58450,0.2 Knots,2022-09-15 13:29,54,416005451,taiwan,taiwan
52.86422,26.67239,13 Knots,2022-09-25 02:08,321.7,341028000,uae,KORJUBAIR
104.07030,1.25027,8.3 Knots,2022-09-02 13:30,97,457357000,turkey,SINGAPORE(PEBGC).
103.99535,1.26383,6.6 Knots,2022-05-27 04:21,112.3,533001060,malaysia,EOPL
57.26276,24.76397,6.3 Knots,2020-12-04 23:50,126.3,677086300,yemen,YEMEN
104.04811,1.23814,4.4 Knots,2022-05-15 21:36,86.1,518100666,malaysia,singapore
26.24063,38.37098,9.2 Knots,2022-09-25 02:08,190.3,271045665,turkey,turkey
120.12475,22.89322,0.3 Knots,2021-10-21 02:50,---,667001823,taiwan,Unknown
55.19582,25.49979,0.1 Knots,2022-09-19 04:38,---,370859000,romania,SOHR
55.09839,25.57991,-1,2022-09-25 02:06,---,511100610,Unknown,SHARJAH
121.51345,25.41985,6.6 Knots,2022-06-09 11:27,318.5,667001855,taiwan,NING DE CN
48.92489,29.33338,-1,2022-09-23 14:00,275,355877000,Unknown,BASRA
-79.84516,9.50300,9.1 Knots,2021-06-11 21:46,41.7,565318000,panama,CRISTOBAL PANAMA
103.76739,1.15825,8.8 Knots,2022-03-16 09:45,244.8,511100641,Unknown,bangladesh
106.90021,-6.04868,0.1 Knots,2021-06-23 13:28,66,373914000,solomon-is,indonesia
55.25697,25.27152,-1,2022-09-25 02:08,169,671334100,uae,uae
39.11905,21.44791,-1,2022-09-25 02:05,338,403010000,saudi-arabia,saudi-arabia
104.00863,1.23187,6.6 Knots,2020-04-11 01:24,77,518100612,singapore,PEBGC SPORE
103.57998,1.27070,5.5 Knots,2022-09-24 22:01,240.3,565919000,singapore,ARP
104.88527,-5.93614,4.7 Knots,2022-01-06 18:01,259.2,525018198,indonesia,GRESIK
103.75179,1.28381,-1,2022-09-25 00:44,23,564462000,singapore,singapore
79.84733,6.95559,0.1 Knots,2020-02-19 19:05,---,417222305,sri-lanka,sri-lanka
104.09637,1.24950,12.7 Knots,2022-09-19 17:34,82.6,567041400,malaysia,singapore
134.99703,34.06346,12.9 Knots,2022-09-02 03:52,199.7,431003751,japan,&gt;JP WAK OFF
48.69469,29.69360,5.9 Knots,2022-09-24 19:58,307.2,425000018,iraq,UMMQASR
104.21057,1.26723,0.1 Knots,2021-09-02 14:16,---,341768000,singapore,BATAM
121.83295,25.62512,1.8 Knots,2022-06-23 00:11,221,667001990,taiwan,Unknown
120.40045,26.33006,6.7 Knots,2022-08-01 09:13,286.3,667001931,taiwan,KAOHSIUNG
121.44580,25.94294,10.4 Knots,2022-01-01 19:00,28.4,440204000,japan,korea
104.09483,1.24640,4.5 Knots,2020-12-05 08:50,83.3,533001070,malaysia,AEPC
29.14717,40.81618,8.6 Knots,2022-09-24 15:37,300,271000879,turkey,TASUCU
---,---,-1,,---,339301180,jamaica,JM KIN
103.93618,1.08889,-1,2021-04-21 16:49,---,341708000,Unknown,SINGAPORE
28.98425,43.99937,0.1 Knots,2022-07-13 05:00,---,272732000,georgia,TO ORDER
120.81379,24.98989,10.1 Knots,2022-08-25 10:56,41.6,667001382,Unknown,Unknown
-61.97760,10.80571,8.3 Knots,2022-04-07 22:23,273.8,370674000,venezuela,venezuela
5.42934,53.18919,-1,2022-09-23 12:41,284,246776000,united-kingdom,netherlands
120.80732,25.04606,13.3 Knots,2022-09-15 21:46,34.7,351372000,taiwan,taiwan
23.53293,38.03753,-1,2022-09-25 02:08,242,240708000,greece,greece
138.55696,34.93227,13.4 Knots,2022-09-22 01:52,211.4,441083000,japan,KR YOS WA
116.98102,-1.38641,5.9 Knots,2022-08-13 08:08,126.1,525600499,indonesia,BOJO
21.73687,38.25505,-1,2022-09-25 02:08,14,240732000,greece,greece
135.14094,34.64209,-1,2022-09-25 02:07,153,440978000,taiwan,JP UKB M10
-4.95082,51.69638,-1,2022-09-25 02:06,195,235084022,united-kingdom,united-kingdom
37.82330,44.72142,-1,2022-09-25 02:08,59,273334570,russia,russia
32.40102,34.62708,6.5 Knots,2022-09-25 01:18,284.9,273454720,turkey,TO ORDER
100.53351,13.64062,-1,2022-09-25 01:30,326,567069100,thailand,thailand
28.44360,59.77191,-1,2022-09-25 02:01,226,273353940,russia,USTLUGA
104.39696,1.46368,5.9 Knots,2021-01-31 10:27,209.5,533150037,Unknown,indonesia
37.90652,44.66073,0.1 Knots,2022-09-25 02:06,251,273554300,russia,PORT NOVOROSIYSK
103.68679,1.23436,-1,2022-09-24 09:38,---,565996000,singapore,singapore
103.67875,1.19962,4.4 Knots,2022-09-25 01:50,312,564671000,singapore,OMU-16
103.76983,1.25639,7.2 Knots,2022-09-24 11:35,326,565553000,singapore,OMU
33.11503,34.46846,6.4 Knots,2022-09-11 09:06,81.9,273437770,turkey,lebanon
49.61680,40.19512,6.1 Knots,2022-09-23 14:36,264,273385110,azerbaijan,azerbaijan
131.89202,43.09090,-1,2022-07-06 03:46,---,273146710,russia,russia
37.72608,44.61033,4.8 Knots,2022-09-25 02:08,237,273449410,russia,russia
36.54962,45.06065,5.2 Knots,2022-09-17 16:33,351.6,273156000,russia,KERCH' .
33.01306,68.94825,-1,2022-09-25 02:06,113,273130600,russia,russia
37.80900,44.69400,-1,2022-09-25 02:05,---,273317910,russia,russia
---,---,-1,,---,273334330,russia,VANINO
23.94692,36.76050,7.9 Knots,2022-09-20 21:42,211,273437420,turkey,malta
-17.16240,11.09297,5.3 Knots,2021-12-04 01:03,174.8,214182712,ghana,OFF  SHORE FREETOWN
28.89432,45.30358,-1,2021-08-05 21:25,---,272972000,ukraine,TO_ORDER
29.68505,40.76400,0.1 Knots,2022-09-25 02:06,70,620657000,romania,YARIMCA
33.08815,69.05675,7.2 Knots,2022-09-11 07:18,72,273137500,russia,russia
33.00743,34.64584,0.1 Knots,2022-09-25 02:08,---,210595000,cyprus,cyprus
32.01464,46.94408,-1,2022-02-28 08:05,---,272792000,ukraine,ukraine
131.88388,43.06173,-1,2022-09-25 02:05,293,273439060,russia,RU VVO
132.92090,42.80117,0.2 Knots,2022-09-25 02:06,85,273434530,russia,russia
29.28875,40.81906,0.1 Knots,2022-05-13 06:44,222,616505000,turkey,turkey
33.06961,34.67840,0.1 Knots,2022-09-25 02:07,---,210282000,cyprus,LIMASSOL ANCH
30.02000,59.91757,8.5 Knots,2022-09-24 15:36,112.1,273294560,russia,russia
49.93993,40.35595,-1,2022-09-25 02:07,---,423143100,azerbaijan,azerbaijan
28.36123,60.46970,9.7 Knots,2022-09-24 00:46,46,273424720,russia,russia
37.79059,44.72864,-1,2022-09-25 02:07,52,273353480,russia,russia
23.52421,38.04172,-1,2022-09-25 02:08,---,239998600,greece,greece
9.93744,54.34094,8.5 Knots,2022-09-25 02:08,94.4,312786000,united-kingdom,poland
131.98737,43.08066,0.1 Knots,2022-09-25 02:08,82,273434770,russia,russia
-3.00348,53.43287,-1,2022-09-25 02:08,89,245675000,united-kingdom,united-kingdom
122.11357,26.83877,0.9 Knots,2022-02-28 11:25,178,374403000,Unknown,TAIBEI    CN
30.23173,59.88130,-1,2018-08-06 20:53,99,273413280,russia,russia
-16.33125,11.81675,0.2 Knots,2022-06-29 11:04,---,671026300,Unknown,Unknown
22.86958,59.34960,8.8 Knots,2022-09-24 23:42,248.4,275437000,estonia,latvia
29.28339,40.85489,-1,2022-09-20 12:43,---,273333130,turkey,turkey
---,---,-1,,---,660627532,ghana,Unknown
29.86013,59.94997,9.4 Knots,2022-08-15 02:24,113.2,273337240,russia,russia
37.44955,44.43592,9 Knots,2022-09-23 05:08,241.7,273355340,russia,egypt
11.87776,57.69088,-1,2022-09-25 02:06,292,266212000,sweden,sweden
103.60459,1.19738,8.7 Knots,2022-06-19 05:56,284.1,667002026,Unknown,bangladesh
120.29209,22.59286,-1,2022-09-25 02:08,---,416250800,taiwan,taiwan
129.29556,35.11482,15.8 Knots,2022-09-24 15:53,21.3,441905000,japan,china
9.98304,57.59286,-1,2022-09-25 02:05,132,258897000,france,denmark
14.52541,35.89552,0.1 Knots,2022-09-25 02:06,322,248230000,malta,malta
12.22021,54.56661,11 Knots,2022-09-25 02:08,199,210445000,sweden,germany
36.67951,44.88170,0.1 Knots,2022-09-18 15:19,152,308241000,netherlands,RUNVS
0.48418,51.49947,9.4 Knots,2022-09-25 02:08,259.3,257510000,netherlands,united-kingdom
114.37064,22.10903,8.5 Knots,2022-09-20 09:01,86.1,413455960,china,taiwan
22.47693,38.16373,8 Knots,2022-09-25 01:50,119.4,240871000,greece,greece
23.53322,38.03721,-1,2022-09-25 02:08,---,240870000,greece,greece
120.18429,22.67191,11 Knots,2022-09-21 02:33,318.9,412380870,taiwan,china
135.12060,34.12499,0.1 Knots,2022-09-23 16:37,85,431000275,japan,&gt;JP WAK OFF
-0.35433,53.73250,-1,2022-09-08 15:54,146,352001843,Unknown,HULL
-18.11960,13.88822,9.5 Knots,2021-07-12 18:48,162.5,352986144,netherlands,guinea
-17.97125,12.55072,10.2 Knots,2021-08-26 02:29,157.8,352978191,netherlands,TBA
120.40244,32.01600,12 Knots,2022-09-24 14:59,60.6,413379810,taiwan,taiwan
16.38334,56.03448,11.1 Knots,2022-09-25 02:08,239.8,220018000,sweden,denmark
56.57067,24.95367,5.4 Knots,2022-09-22 05:52,189,341495000,oman,oman
103.73106,1.14718,6.6 Knots,2021-11-08 12:58,306.2,518100424,singapore,bangladesh
103.75083,1.28228,0.5 Knots,2022-09-25 00:25,---,563005250,singapore,singapore
29.02805,44.10097,0.3 Knots,2022-09-19 14:55,215,677044500,Unknown,TO ORDER
120.00732,26.43788,0.6 Knots,2022-09-19 11:53,170,667001355,taiwan,KOAHSIUNG
13.48720,43.63033,8.1 Knots,2022-09-24 15:47,109.7,247369900,italy,ANCONA
129.15035,34.96803,9.9 Knots,2022-09-21 21:34,211.7,440042000,taiwan,&gt;JP YKK
108.42787,-6.04610,-1,2022-09-20 23:08,322,525006247,indonesia,PHE OSES
129.04075,35.05125,0.2 Knots,2022-09-24 15:45,317,440153940,korea,korea
9.75938,63.76349,-1,2022-09-25 02:06,88,219675000,norway,norway
39.65224,-4.06625,-1,2017-12-27 01:02,67,634125000,kenya,MOMBASA
24.62440,37.18145,10 Knots,2022-09-25 02:08,136,240949000,greece,greece
132.72625,42.85496,0.2 Knots,2022-09-25 02:06,160,273819060,russia,RU VYP
-61.81893,10.65739,8.6 Knots,2021-09-19 13:57,185.4,351233000,venezuela,PUERTO LA CRUZ
104.08048,1.24626,8.6 Knots,2022-09-04 04:51,80.6,567061800,thailand,CUALO / VN
101.25934,12.59929,-1,2022-06-13 00:00,317,567067100,thailand,thailand
125.96958,36.82684,7.9 Knots,2022-09-19 19:47,203.5,440660000,korea,korea
56.35943,25.16173,-1,2022-09-25 02:08,---,403056000,uae,uae
125.83177,36.25662,9 Knots,2022-09-22 22:13,192.1,440011050,korea,GWANG YANG
56.93333,25.21675,1.7 Knots,2022-09-25 02:08,319,352001151,uae,KFK UAE
81.24961,8.59090,-1,2021-03-31 22:05,239,417222424,sri-lanka,sri-lanka
128.35437,33.20117,8.4 Knots,2017-04-30 15:46,216.8,445018000,Unknown,Unknown
-61.96349,10.78087,9 Knots,2021-07-29 20:07,272.2,354009000,venezuela,venezuela
116.98433,-1.32500,-1,2021-09-05 08:01,162,525022337,indonesia,BLKPN
134.98993,34.06358,14.7 Knots,2022-09-23 23:46,179.3,431008812,japan,&gt;JP YKK OFF
126.06275,36.99077,12 Knots,2022-09-22 01:56,201.8,440051760,korea,korea
104.07547,1.25689,11.1 Knots,2022-09-15 11:04,82.9,525009052,indonesia,EOPL
109.18855,14.66920,10.6 Knots,2022-09-22 21:45,165.7,574014026,vietnam,DUNG QUAT
128.80983,33.48367,8.9 Knots,2020-04-23 08:48,219,445145000,Unknown,DALIAN
103.45587,0.98207,3.9 Knots,2022-06-03 11:34,92.8,525015427,malaysia,PORTKELANG
103.94396,1.17869,4.6 Knots,2022-08-18 13:07,58.5,525010327,indonesia,P.SAMBU
103.62364,1.19226,9.8 Knots,2022-09-03 05:32,285.2,525009346,malaysia,indonesia
104.33217,1.29775,9.4 Knots,2020-03-13 08:25,51.9,533170354,malaysia,Unknown
131.77837,43.06495,-1,2022-09-25 02:06,65,273430420,russia,&gt;RU VVO
121.25793,25.51315,0.6 Knots,2022-03-21 05:53,---,667001663,korea,NINGDE
138.84181,34.54147,11 Knots,2022-09-24 22:24,87.3,431000912,japan,japan
109.17223,14.63532,8.5 Knots,2022-09-23 15:16,350.6,574014116,vietnam,HAI PHONG
28.42466,59.83400,9.6 Knots,2022-09-25 02:08,188.9,273331620,russia,ULUGA
104.17808,1.27462,8.3 Knots,2021-12-14 06:47,83.3,567050200,malaysia,vietnam
55.38891,25.52363,0.4 Knots,2022-09-25 02:07,---,631010045,uae,KFK UAE
110.62378,-6.38478,9.7 Knots,2022-03-19 03:23,48.9,525022065,indonesia,indonesia
129.05520,35.10224,-1,2022-09-25 02:08,201,440036020,korea,korea
100.41813,13.65121,-1,2022-09-15 05:53,---,567005893,korea,thailand
106.94885,-5.82436,10.5 Knots,2020-05-11 07:28,20.9,525016028,indonesia,ASIKE
113.75210,22.48296,6.7 Knots,2022-09-24 19:07,18.8,413380850,china,china
114.11214,22.14341,7.1 Knots,2022-09-19 10:08,205.1,412380030,korea,YOSU.KR
142.97936,46.46024,9.5 Knots,2022-09-20 16:50,116.4,273355740,russia,KURILSK
-79.90581,9.34569,-1,2022-02-02 13:08,---,370613000,panama,CRISTOBAL
-61.95275,10.62836,9.7 Knots,2022-04-07 20:54,250,372228000,venezuela,venezuela
103.58867,1.27683,-1,2022-07-10 12:45,244,533132291,Unknown,PASIR GUDANG
103.89557,1.08449,-1,2022-09-15 06:38,345,352001199,Unknown,ID BATAM
112.66985,-7.13211,0.1 Knots,2021-11-09 10:03,---,525015670,indonesia,GRESIK
134.41684,34.42758,13.1 Knots,2022-09-15 06:56,249.8,431005867,japan,&gt;JP MIZ OFF
36.74477,44.90420,-1,2021-08-03 13:07,---,620118000,Unknown,bulgaria
118.78168,38.79739,9.2 Knots,2022-09-17 20:31,73,412650000,china,CANGZHOU
32.89828,69.81047,10.1 Knots,2022-08-27 05:00,128.1,273441070,russia,ARKHANGELSK
134.36836,34.41995,13.6 Knots,2022-09-14 09:19,292.1,431003736,japan,&gt;JP HKS OFF
103.97532,1.29554,-1,2022-09-25 02:08,325,563069100,singapore,singapore
105.35333,-5.61566,9.3 Knots,2021-07-25 04:22,157,525009050,indonesia,LAMPUNG
140.63216,41.46391,10 Knots,2022-09-24 17:21,234.1,431001082,japan,JP KIJ EW/OFF
139.69792,35.47845,10.4 Knots,2022-09-24 23:16,5.3,431005216,japan,&gt;JP KWS US 400-44
112.69994,-6.82519,11 Knots,2022-09-23 03:29,301.1,525021037,indonesia,indonesia
129.22996,35.16017,13.1 Knots,2022-09-22 12:02,30.6,441269000,korea,korea
100.25004,13.53580,-1,2022-05-11 22:29,---,567002680,thailand,thailand
129.25328,35.16771,11.8 Knots,2022-09-24 11:03,36.1,440111690,korea,korea
116.91526,-1.33941,7.5 Knots,2022-06-20 23:53,305.2,525021305,indonesia,GRESIK
129.16172,35.07615,13.3 Knots,2022-09-24 18:47,35.2,440042130,korea,korea
100.54077,13.62850,11.8 Knots,2022-09-25 02:00,143,567054500,thailand,thailand
125.18500,1.43943,-1,2020-02-19 17:00,---,525022146,indonesia,BITUNG JOO
104.08327,1.25220,9.5 Knots,2022-09-03 23:09,84.1,567001970,malaysia,HOCHIMINH
119.53397,35.36258,-1,2022-08-21 14:19,309,412378990,china,china
129.18155,35.03719,13.4 Knots,2022-06-29 01:26,31.4,440771000,korea,korea
120.65279,14.40339,9 Knots,2022-09-07 17:39,140.3,548279100,philippines,LAMAO BATAAN
134.24382,34.40800,13.2 Knots,2022-09-16 13:25,266,373706000,japan,KR-GSN-KMN/WM
126.59075,37.45017,0.1 Knots,2022-09-24 19:46,181,440113870,korea,korea
8.26927,4.68649,0.1 Knots,2020-08-17 14:42,---,671072100,ghana,nigeria
101.32002,2.80351,-1,2020-09-23 13:14,7,533019800,malaysia,malaysia
100.49124,13.69819,-1,2022-09-16 03:02,---,567070900,thailand,thailand
116.99215,-1.40136,4.4 Knots,2022-03-18 01:53,185.6,525005267,indonesia,PALEMBANG
116.96553,-1.37114,7.9 Knots,2022-08-15 19:45,121.3,525021356,indonesia,indonesia
106.87368,-6.06315,0.1 Knots,2021-09-30 09:06,---,525010301,indonesia,indonesia
129.15552,34.91980,9.7 Knots,2022-09-24 06:19,223.9,440062680,korea,USN
109.18233,14.49943,7.6 Knots,2022-09-24 18:46,164.2,574003600,vietnam,vietnam
140.70094,41.59411,12 Knots,2022-09-23 11:56,243.9,431000766,japan,&gt;JP WKJ ENEOS
30.96113,46.53918,3.8 Knots,2021-12-31 12:21,63,677077500,ukraine,ukraine
40.65188,64.64257,-1,2021-08-05 19:17,31,273131700,russia,SOLOVKI
109.18338,14.67399,9 Knots,2022-09-17 15:38,339.6,574003340,vietnam,DUNGQUAT
49.91418,40.33875,-1,2022-09-25 02:07,---,423231100,azerbaijan,azerbaijan
110.65558,-6.42219,6.5 Knots,2021-09-11 10:05,74.5,525006213,indonesia,KAIS
100.68576,13.32644,11.6 Knots,2022-08-23 02:59,122.6,567002180,thailand,ASIMAR ANC
121.92959,25.67614,7.1 Knots,2022-08-24 07:51,62.4,355131000,taiwan,JP IHA OFF
134.31773,34.41551,13.8 Knots,2022-09-24 07:19,259.6,431009366,japan,&gt;JP MIZ OFF
104.11505,1.33607,-1,2022-09-25 02:06,---,518100801,Unknown,PASIR GUDANG
103.41241,1.24789,8.6 Knots,2022-05-17 21:49,309.2,567000550,thailand,CTG.BD
48.77245,29.51084,6.4 Knots,2021-12-14 02:00,322.7,677008700,uae,BASARA  IRAQ
123.38090,38.01925,11.7 Knots,2017-07-26 14:26,241.4,445537000,Unknown,NAMPHO
79.67950,6.94687,5.6 Knots,2020-02-18 06:08,265.4,417222435,sri-lanka,sri-lanka
32.32909,31.19507,-1,2022-09-25 02:08,---,356666000,Unknown,egypt
108.77804,-6.51218,5.7 Knots,2022-09-11 09:59,35.8,525015779,indonesia,indonesia
104.16459,1.27545,5.5 Knots,2022-02-15 15:52,63.1,564486000,singapore,malaysia
125.80629,36.37741,11.6 Knots,2022-09-16 15:01,193,440058060,korea,korea
141.87581,41.33916,10.3 Knots,2021-12-16 12:19,151.8,273356540,russia,JME
133.37664,42.43010,10.3 Knots,2022-05-27 21:30,79.9,273359610,russia,VLADIVOSTOK
23.58469,37.95274,-1,2022-09-25 02:05,91,241023000,greece,greece
103.97848,1.28838,-1,2022-09-25 00:39,---,566538000,singapore,AESPA
103.97064,1.29200,12.4 Knots,2022-09-25 02:08,239.2,566532000,singapore,BEDOK
23.57749,37.96039,-1,2022-09-25 01:56,---,240666000,greece,greece
-79.55966,8.82547,0.1 Knots,2021-11-19 08:31,344,370874000,panama,Unknown
-79.91215,9.36791,0.3 Knots,2021-11-23 14:34,103,370920000,panama,CRISTOBAL
113.00592,3.26783,8.7 Knots,2022-09-13 16:42,278.2,533417000,malaysia,malaysia
-25.65992,37.73590,-1,2022-09-25 02:06,69,271040029,netherlands,PT PDL
129.09709,34.96192,11.7 Knots,2022-09-16 10:34,219.1,440875000,japan,china
18.53559,54.53969,-1,2022-08-29 17:24,---,256765000,france,poland
-15.30399,27.46353,10.6 Knots,2022-08-31 13:03,201.2,271002541,spain,ESLPA&gt;LBRHAR
112.65475,-7.12055,-1,2022-09-25 02:08,316,525016310,indonesia,indonesia
126.04224,36.90204,10.2 Knots,2022-09-20 04:21,210.2,440144200,korea,korea
3.76842,52.52420,12.3 Knots,2022-09-25 02:08,42,209214000,belgium,sweden
38.66285,44.20357,8.9 Knots,2022-09-23 03:08,116.7,273216520,russia,russia
33.08652,69.05527,9.6 Knots,2022-09-14 15:08,70,273291710,russia,russia
23.08772,37.91688,-1,2022-09-25 02:02,237,241025000,greece,greece
3.01430,52.01910,10.9 Knots,2022-09-25 01:37,337.9,209210000,belgium,GB GUW
28.24882,59.71054,0.3 Knots,2022-09-25 02:05,356,273217520,russia,RU ULU
125.67744,6.90028,11.9 Knots,2019-05-21 17:37,145,548303100,philippines,philippines
-73.50553,45.58141,-1,2022-09-25 01:58,196,316031432,canada,canada
28.41617,59.76967,0.1 Knots,2022-09-25 02:08,12,273350220,russia,RUULU
